id,text,annotation
23426134-5163-4860-8725-e55a4e3a7943,"Además, su erotismo solo puede tener lugar en una discoteca con drogas de por medio, nocturnidad o sea perversión.","[{'end': 59, 'label': 'PLACES', 'start': 50}
 {'end': 19, 'label': 'TOPIC', 'start': 11}
 {'end': 70, 'label': 'TOPIC', 'start': 64}
 {'end': 96, 'label': 'TOPIC', 'start': 85}
 {'end': 113, 'label': 'TOPIC', 'start': 103}]"
710d01e2-791f-42c9-b938-14719e61f0a1,"Hablas día y noche por WhatsApp, Telegram, todas las plataformas posibles, las que uséis, yo que sé, que estáis a orejas mías, no tengo ni puta idea.","[{'end': 31, 'label': 'PRODUCTS', 'start': 23}
 {'end': 41, 'label': 'PRODUCTS', 'start': 33}]"
03b92627-4319-4569-b995-4da0eda04ab8,"El fabuloso documental Celluloid Closet, del cual ya hemos hablado, que es fantástico, lo podéis encontrar en todas partes.","[{'end': 39, 'label': 'FILMS', 'start': 23}]"
da1ba6ab-5d00-4c87-8e36-c2f47b61d97a,¿Sabes distinguir cuáles son las plantas venenosas?,"[{'end': 50, 'label': 'TOPIC', 'start': 33}]"
ed335458-84e6-4dd7-a211-ae170e705ac3,"Tenías un perro a Salcia... No, ya, no, cariño.","[{'end': 24, 'label': 'PEOPLE', 'start': 18}]"
946a787c-37fd-4aa5-b9bd-144c5feef0e2,"En total, tu podcast de referencia, el podcast de las listas Lucinda, donde nosotras os narraremos de manera insuperable.","[{'end': 68, 'label': 'PEOPLE', 'start': 61}]"
526c2b9b-8f05-4ab7-bcc6-bb1d357ebdbc,"Puede que sea una asesina también Beth, que es la psicóloga amante de Douglas y ex de Charlonestone, de quien el espectador y el protagonista empiezan a desconfiar desde el momento en el que se descubre que ella es bisexual.","[{'end': 38, 'label': 'PEOPLE', 'start': 34}
 {'end': 77, 'label': 'PEOPLE', 'start': 70}
 {'end': 99, 'label': 'PEOPLE', 'start': 86}]"
2090cd6a-a8ef-49c9-bb5e-5018c755eaa6,"Nuestro gusto por los objetos y los detalles se manifiesta de manera precoz a través de la exquisición, de la exquisición, de la exquisición, de una cultura de lo cotidiano, de lo minúsculo, lo superfluo, ¿sabéis?","[{'end': 102, 'label': 'TOPIC', 'start': 91}
 {'end': 156, 'label': 'TOPIC', 'start': 149}
 {'end': 172, 'label': 'TOPIC', 'start': 163}]"
fce870d8-dab0-4906-b4dd-245ec95897ca,"Minúsculo y superfluo, ¿cómo señala Catherine Monod en su libro sobre las niñas?","[{'end': 51, 'label': 'PEOPLE', 'start': 36}]"
cd4d60fc-5329-4a17-992e-f754888561f4,"Bueno, pues Celluloid Closet, que lo tenéis que ver, cuente que la gran mentira sobre los hombres y las mujeres homosexuales en el cine es que no existen, esa es la gran mentira.","[{'end': 28, 'label': 'FILMS', 'start': 12}]"
37e262fb-5696-4deb-97bd-a944bdd67703,Pero muchísimas veces Lucía ha estado en la vida donde no quería estar.,"[{'end': 27, 'label': 'PEOPLE', 'start': 22}]"
0ebed0fe-f0b6-46e9-8b11-39faaa77585b,Ella se convierte en el centro artístico de Nueva York.,"[{'end': 54, 'label': 'PLACES', 'start': 44}]"
32c9774c-50bc-43c0-b64b-f87eb463bf52,"La varónesa, hay que decir, murió sola y sin reconocimiento el 14 de diciembre de 1927, dejó a Nueva York, se fue a París, por inhalación de gas, andá en circunstancias por coclaras, se cree, por supuesto, que fue un suicidio y hoy queremos reivindicarla.","[{'end': 11, 'label': 'PEOPLE', 'start': 0}
 {'end': 86, 'label': 'DATES', 'start': 63}
 {'end': 105, 'label': 'PLACES', 'start': 95}
 {'end': 121, 'label': 'PLACES', 'start': 116}]"
6a7445ee-f4a6-42cc-b651-7b0ba22e1517,"A Masala le dijeron, no le digas al Charlton Heston que todo esto tiene que ser, bueno, bueno.","[{'end': 8, 'label': 'PEOPLE', 'start': 2}
 {'end': 51, 'label': 'PEOPLE', 'start': 36}]"
18830e7a-06ec-4683-9e06-e7102aa70edc,"El ejemplo es el de la escena de la discoteca, el cuello de pico, donde se besan por primera vez los protagonistas.","[{'end': 45, 'label': 'PLACES', 'start': 36}
 {'end': 64, 'label': 'TOPIC', 'start': 50}]"
fe4e511e-3a6e-4eb8-815e-dc8eee745adf,Los postres de construido son el nuevo tartar de Atún.,"[{'end': 53, 'label': 'OBJECTS', 'start': 39}]"
c1a145e2-d679-429a-9238-1003a8da7564,"No es porque me tiene envidia, Lucía.","[{'end': 36, 'label': 'PEOPLE', 'start': 31}]"
ebf2f4eb-c1bb-4b7e-8baa-b36315ce6452,"Esta señora que te va a fascinar, nacida en 1874 y criada en Prussia.","[{'end': 48, 'label': 'DATES', 'start': 44}
 {'end': 68, 'label': 'PLACES', 'start': 61}]"
51accfdf-1b95-49d3-958b-a687ec45be92,"Por supuesto, hace también en la introducción un recuento histórico, las mujeres artistas son el 1% por ejemplo de la National Gallery de Londres, el 1% y el público general de su país, el Reino Unido, no pueden nombrar a más de tres artistas mujeres.","[{'end': 145, 'label': 'ORGANIZATIONS', 'start': 118}
 {'end': 200, 'label': 'PLACES', 'start': 189}]"
c10be14a-0c9d-4ad6-93eb-137c28d680b8,"Más el Duchamp, el artista, quedó por supuesto fascinado con ella.","[{'end': 14, 'label': 'PEOPLE', 'start': 7}]"
deb4ba56-2f41-4aa1-aa1f-0b3352aa0a30,Pero como si fuera así una cosa de plastilina.,"[{'end': 45, 'label': 'OBJECTS', 'start': 35}]"
26e7b3d9-d1d0-455a-b9a2-fa12b429ddd4,"Intimidad con alguien, eso es guay la intimidad, un mundo propio, que el mundo entero además lo vea, que se ha testigo de que tú tienes un mundo propio con alguien.","[{'end': 9, 'label': 'TOPIC', 'start': 0}]"
d9e86540-87ad-4ad9-809e-88655ddb7678,Yo vengo a hablar del aniquilador de Almax.,"[{'end': 42, 'label': 'PEOPLE', 'start': 37}]"
a2152f8f-082b-4dc4-8737-025980337b29,"Las Birkenstock son horrorosas, al todo el mundo le gusta, todos tenemos las Birkenstock, qué guayeres, porque llevas las Birkenstock y encima te gustan, a mí me chiflan, no puedo ir a ninguna parte sin Birkenstock.","[{'end': 15, 'label': 'PRODUCTS', 'start': 0}
 {'end': 88, 'label': 'PRODUCTS', 'start': 77}
 {'end': 133, 'label': 'PRODUCTS', 'start': 122}
 {'end': 214, 'label': 'PRODUCTS', 'start': 203}]"
e79c14e1-9dc4-42e4-98a6-493bcf692602,"Cristina, que no te llamas así, pero tú sabes bien cómo te llamas.","[{'end': 8, 'label': 'PEOPLE', 'start': 0}]"
3a473e27-440c-4ffd-a885-6ee816a7c72d,"Hesel lo que hace en este libro es utilizar el título del libro más famoso y más reputado de la historia del arte, el de Gombridge, cuya primera edición no tenía ninguna mujer y su 16ª edición solo tiene una.","[{'end': 130, 'label': 'BOOKS', 'start': 121}
 {'end': 5, 'label': 'PEOPLE', 'start': 0}]"
418b46de-bdf8-4c24-83ae-d31b303fd9b0,"Sí, sí, belleza fatal, parece una película cine negro de los años cuarenta, ¿verdad?","[{'end': 21, 'label': 'TOPIC', 'start': 8}
 {'end': 74, 'label': 'DATES', 'start': 57}]"
f0136117-aa10-4db8-8982-3a8c7515ad46,"En mi postre y que no, que ha pasado por las manos de mi hijo de tres años que no tengo.","[{'end': 74, 'label': 'ORGANIZATIONS', 'start': 65}]"
1fb2603d-8d0f-4eac-af80-fec2704e2789,"En una mesa estaba Picasso con su entonces pareja, la pintora Dora Mar y la viscondesa de Noalles.","[{'end': 26, 'label': 'PEOPLE', 'start': 19}
 {'end': 70, 'label': 'PEOPLE', 'start': 62}
 {'end': 97, 'label': 'PEOPLE', 'start': 76}]"
ebfe0277-d915-4cf5-87a0-90c8b6a2868e,¿Sabes cambiar la batería de un coche?,"[{'end': 37, 'label': 'OBJECTS', 'start': 32}]"
1dacad6d-41b7-4338-9cc2-32b7897d5c22,Hay un vínculo constante entre lesbianismo y asesinato.,"[{'end': 42, 'label': 'TOPIC', 'start': 31}
 {'end': 54, 'label': 'TOPIC', 'start': 45}]"
4c9ceb30-6313-4871-b75b-2f325caf7948,"Y la última a la tercera se casa con un varón sin dinero, por eso es baronesa, y hace de modelo para Man Ray, entre otros.","[{'end': 108, 'label': 'PEOPLE', 'start': 101}
 {'end': 121, 'label': 'ORGANIZATIONS', 'start': 116}]"
a56b958a-42f3-4e7c-bc3e-74ccfdfb5bb1,Silvia Plaz escribía lo siguiente.,"[{'end': 11, 'label': 'PEOPLE', 'start': 0}]"
e7300a4b-8704-43af-94e5-a337806b1cfa,Miedo súbito con Joan Crawford.,"[{'end': 30, 'label': 'PEOPLE', 'start': 17}
 {'end': 12, 'label': 'FILMS', 'start': 0}]"
7f67137d-bc0c-4f32-9072-cf7105960aa7,Subtítulos en español de la Iglesia de Jesucristo de los Santos,"[{'end': 63, 'label': 'TOPIC', 'start': 28}]"
40945f94-cb27-44d0-b18b-15206a2891a2,"Se tenía el pelo de rojo y alimentaba a las ratas y ratones que se colaban en su apartamento, que estaba hecho un desastre.","[{'end': 49, 'label': 'ANIMALS', 'start': 44}
 {'end': 59, 'label': 'ANIMALS', 'start': 52}
 {'end': 92, 'label': 'PLACES', 'start': 81}]"
2eea8c04-b8e5-44a5-b555-d9ecfe04929e,"No lo sé, el sin sentido vomita incluso los girasoles y la estupidez, aparte en senenazas, nenitas y ladillas, o tendrán que verse las con mi polla.","[{'end': 53, 'label': 'OBJECTS', 'start': 44}]"
ad73c343-0f73-44c7-bd7f-74efb35098ce,"Esto ya, si ya sabemos que no hay que salir de la zona de confort.","[{'end': 65, 'label': 'TOPIC', 'start': 50}]"
93d2ab5c-52d9-4ac3-b77d-22476d0ea210,"Me saco una carrera en la bañerita de Adal, de guante, poné un cuadrito en el cuarto de la niña, esa de coletas de mierda, pues así, bien.","[{'end': 42, 'label': 'PEOPLE', 'start': 38}
 {'end': 34, 'label': 'OBJECTS', 'start': 26}]"
76261a94-63c2-4993-8a8b-ff3a38df5b74,Van a verle al estudio a Picasso.,"[{'end': 32, 'label': 'PEOPLE', 'start': 25}]"
9ab714d0-9bd7-49e7-ad00-a9cc76591b05,"Sí, y tener teoría sobre el amor, no.","[{'end': 32, 'label': 'TOPIC', 'start': 28}]"
8a612110-41b3-4e09-9bc5-c2aa372db6d3,"François estaba con su amiga Geneviève y con el actor Alain Coulis en un restaurante de París, cenando, precisamente, no.","[{'end': 8, 'label': 'PEOPLE', 'start': 0}
 {'end': 38, 'label': 'PEOPLE', 'start': 29}
 {'end': 66, 'label': 'PEOPLE', 'start': 54}
 {'end': 93, 'label': 'PLACES', 'start': 88}
 {'end': 84, 'label': 'PLACES', 'start': 73}]"
05ee2c0a-c140-45cf-965c-efb610bccf0b,"Saltar de un desfiladero, tomar peyote, lo que tú quieras.","[{'end': 38, 'label': 'OBJECTS', 'start': 32}]"
8a44caa0-76a0-449a-a121-035605aeed12,"Se refuerza a la idea de que las lesbianas son criminales que merecen morir, y eso generó muchísima queja en el colectivo LGTBQ por la imagen perversa y real de la homosexualidad y la bisexualidad.","[{'end': 127, 'label': 'TOPIC', 'start': 122}
 {'end': 42, 'label': 'TOPIC', 'start': 33}
 {'end': 178, 'label': 'TOPIC', 'start': 164}
 {'end': 196, 'label': 'TOPIC', 'start': 184}]"
b4934a82-95d7-4cec-929a-09f812c633a2,"Usa clínex, se ducha inmediatamente después del sexo y, por supuesto, no practica el sexo oral, solo lo demanda.","[{'end': 10, 'label': 'PRODUCTS', 'start': 4}]"
52ee7f9d-1241-4837-a268-81df8be934ad,"Nos encontramos en una primera cita, al lado del hotel, que las dos suspiramos como dos viejecillas que recuerdan lo que era eso.","[{'end': 54, 'label': 'PLACES', 'start': 49}]"
f297aacc-977c-4293-9fb7-148991d17abe,"Pero volvamos a que deseamos lo que no tenemos, un claro ejemplo es la boda, ¿os acordáis de cuando la gente empezó a llevar Birkenstock?","[{'end': 136, 'label': 'ORGANIZATIONS', 'start': 125}]"
b22fdfe3-f65e-4fbe-85f1-db8be0c0b1c7,"Aprende a cambiar en chufes, hacerle el puente a un coche, construye un satélite, ¿vale?","[{'end': 57, 'label': 'OBJECTS', 'start': 52}
 {'end': 80, 'label': 'OBJECTS', 'start': 72}]"
